web-scraper-order,web-scraper-start-url,unit-codes,unit-codes-href,prereqs
"1560438866-2961","http://handbook.mq.edu.au/2019/Units/UGByCode","ACST307 - Quantitative Asset and Liability Modelling 2","http://handbook.mq.edu.au/2019/Units/UGUnit/ACST307","ACST306"
"1560437897-1823","http://handbook.mq.edu.au/2019/Units/UGByCode","ENGG120 - Engineering Mathematics I","http://handbook.mq.edu.au/2019/Units/UGUnit/ENGG120","null"
"1560438549-2634","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL257 - Neurophysiology","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL257","BIOL114"
"1560438074-2082","http://handbook.mq.edu.au/2019/Units/UGByCode","EDST301 - Practice of Teaching: Classroom Management and Assessment in the Secondary School","http://handbook.mq.edu.au/2019/Units/UGUnit/EDST301","EDST200"
"1560437966-1947","http://handbook.mq.edu.au/2019/Units/UGByCode","ELEC270 - Linear Circuits and Devices","http://handbook.mq.edu.au/2019/Units/UGUnit/ELEC270","MATH136"
"1560437119-1085","http://handbook.mq.edu.au/2019/Units/UGByCode","MAS207 - Radio Broadcasting","http://handbook.mq.edu.au/2019/Units/UGUnit/MAS207","null"
"1560438780-2871","http://handbook.mq.edu.au/2019/Units/UGByCode","AHIS211 - Ciceronian Rome","http://handbook.mq.edu.au/2019/Units/UGUnit/AHIS211","null"
"1560437439-1376","http://handbook.mq.edu.au/2019/Units/UGByCode","ITL204 - Facets of Italy","http://handbook.mq.edu.au/2019/Units/UGUnit/ITL204","ITL103"
"1560438518-2562","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL381 - Palaeobiology","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL381","BIOL228"
"1560436328-292","http://handbook.mq.edu.au/2019/Units/UGByCode","SOC254 - Science, Society and Environment","http://handbook.mq.edu.au/2019/Units/UGUnit/SOC254","null"
"1560437184-1136","http://handbook.mq.edu.au/2019/Units/UGByCode","LING219 - Introduction to Sociolinguistics","http://handbook.mq.edu.au/2019/Units/UGUnit/LING219","SSCI100"
"1560437453-1388","http://handbook.mq.edu.au/2019/Units/UGByCode","ISYS358 - Computing Industry Project","http://handbook.mq.edu.au/2019/Units/UGUnit/ISYS358","COMP255"
"1560438098-2102","http://handbook.mq.edu.au/2019/Units/UGByCode","ECON361 - Economic and Business Forecasting","http://handbook.mq.edu.au/2019/Units/UGUnit/ECON361","STAT272"
"1560438716-2814","http://handbook.mq.edu.au/2019/Units/UGByCode","AHIS341 - The Hellenistic Age","http://handbook.mq.edu.au/2019/Units/UGUnit/AHIS341","null"
"1560438052-2049","http://handbook.mq.edu.au/2019/Units/UGByCode","EDTE403 - Professional Experience in the Primary School 2","http://handbook.mq.edu.au/2019/Units/UGUnit/EDTE403","TEP320"
"1560437228-1169","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS572 - Advanced Torts","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS572","LAW203"
"1560438423-2451","http://handbook.mq.edu.au/2019/Units/UGByCode","CHIR315 - Chiropractic Science 5","http://handbook.mq.edu.au/2019/Units/UGUnit/CHIR315","CHIR214"
"1560437921-1859","http://handbook.mq.edu.au/2019/Units/UGByCode","ELEC420 - Telecommunications Engineering Research Thesis A","http://handbook.mq.edu.au/2019/Units/UGUnit/ELEC420","COMP347"
"1560438930-3033","http://handbook.mq.edu.au/2019/Units/UGByCode","ABST302 - Indigenous Research Matters","http://handbook.mq.edu.au/2019/Units/UGUnit/ABST302","null"
"1560438222-2261","http://handbook.mq.edu.au/2019/Units/UGByCode","DANC320 - Dance Practice 2","http://handbook.mq.edu.au/2019/Units/UGUnit/DANC320","null"
"1560437952-1907","http://handbook.mq.edu.au/2019/Units/UGByCode","ELEC324 - Feedback Control and Dynamic Systems","http://handbook.mq.edu.au/2019/Units/UGUnit/ELEC324","MATH232"
"1560438906-3013","http://handbook.mq.edu.au/2019/Units/UGByCode","ACCG315 - Accountants in the Profession","http://handbook.mq.edu.au/2019/Units/UGUnit/ACCG315","ACCG224"
"1560437006-938","http://handbook.mq.edu.au/2019/Units/UGByCode","MECH401 - Product Design Engineering","http://handbook.mq.edu.au/2019/Units/UGUnit/MECH401","null"
"1560437393-1344","http://handbook.mq.edu.au/2019/Units/UGByCode","JPS222 - Exploring Japanese Literature","http://handbook.mq.edu.au/2019/Units/UGUnit/JPS222","null"
"1560437312-1267","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS452 - International Participation and Community Engagement","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS452","null"
"1560438552-2651","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL247 - Systems Physiology","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL247","PSY105"
"1560436809-780","http://handbook.mq.edu.au/2019/Units/UGByCode","MHIS322 - Culture and Power in Renaissance Europe","http://handbook.mq.edu.au/2019/Units/UGUnit/MHIS322","null"
"1560436695-666","http://handbook.mq.edu.au/2019/Units/UGByCode","MUS311 - Digital Music: Performance, Remixing and DJ-ing","http://handbook.mq.edu.au/2019/Units/UGUnit/MUS311","null"
"1560438166-2198","http://handbook.mq.edu.au/2019/Units/UGByCode","ECHE330 - PDPHE/HSIE","http://handbook.mq.edu.au/2019/Units/UGUnit/ECHE330","null"
"1560438102-2107","http://handbook.mq.edu.au/2019/Units/UGByCode","ECON359 - Environmental Economics","http://handbook.mq.edu.au/2019/Units/UGUnit/ECON359","ECON203"
"1560438674-2771","http://handbook.mq.edu.au/2019/Units/UGByCode","AHIS389 - Capstone Unit: Ancient Languages","http://handbook.mq.edu.au/2019/Units/UGUnit/AHIS389","null"
"1560438204-2249","http://handbook.mq.edu.au/2019/Units/UGByCode","ECH315 - Management and Leadership 1 - The Socio-Political Context of Teaching","http://handbook.mq.edu.au/2019/Units/UGUnit/ECH315","ECHE120"
"1560436332-294","http://handbook.mq.edu.au/2019/Units/UGByCode","SOC223 - Introduction to Social Policy","http://handbook.mq.edu.au/2019/Units/UGUnit/SOC223","null"
"1560438264-2290","http://handbook.mq.edu.au/2019/Units/UGByCode","CRO330 - Croatian Drama, Theatre, Film and Media","http://handbook.mq.edu.au/2019/Units/UGUnit/CRO330","CRO255"
"1560437012-946","http://handbook.mq.edu.au/2019/Units/UGByCode","MECH304 - Applied Numerical Engineering","http://handbook.mq.edu.au/2019/Units/UGUnit/MECH304","MECH202"
"1560436609-614","http://handbook.mq.edu.au/2019/Units/UGByCode","PHYS140 - Physics IA","http://handbook.mq.edu.au/2019/Units/UGUnit/PHYS140","MATH123"
"1560438459-2509","http://handbook.mq.edu.au/2019/Units/UGByCode","CBMS235 - Engaging the Community in Science","http://handbook.mq.edu.au/2019/Units/UGUnit/CBMS235","null"
"1560436196-139","http://handbook.mq.edu.au/2019/Units/UGByCode","STAT373 - Design of Surveys and Experiments","http://handbook.mq.edu.au/2019/Units/UGUnit/STAT373","PSY222"
"1560438838-2912","http://handbook.mq.edu.au/2019/Units/UGByCode","AFIN270 - Stochastic Methods in Applied Finance","http://handbook.mq.edu.au/2019/Units/UGUnit/AFIN270","STAT150"
"1560438706-2809","http://handbook.mq.edu.au/2019/Units/UGByCode","AHIS346 - Archaeological Field Work","http://handbook.mq.edu.au/2019/Units/UGUnit/AHIS346","null"
"1560436552-529","http://handbook.mq.edu.au/2019/Units/UGByCode","PICT310 - Insecurity and Development","http://handbook.mq.edu.au/2019/Units/UGUnit/PICT310","PICT212"
"1560436877-819","http://handbook.mq.edu.au/2019/Units/UGByCode","MGMT304 - Creativity and Innovation","http://handbook.mq.edu.au/2019/Units/UGUnit/MGMT304","BBA280"
"1560436919-858","http://handbook.mq.edu.au/2019/Units/UGByCode","MGK130 - Introductory Modern Greek Short Term Residential Program","http://handbook.mq.edu.au/2019/Units/UGUnit/MGK130","null"
"1560438554-2656","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL242 - Marine Environmental Issues","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL242","BIOL115"
"1560438838-2909","http://handbook.mq.edu.au/2019/Units/UGByCode","AFIN270 - Stochastic Methods in Applied Finance","http://handbook.mq.edu.au/2019/Units/UGUnit/AFIN270","AFIN100"
"1560437375-1335","http://handbook.mq.edu.au/2019/Units/UGByCode","JPS324 - Manga and Anime as Global Imagery","http://handbook.mq.edu.au/2019/Units/UGUnit/JPS324","null"
"1560437775-1646","http://handbook.mq.edu.au/2019/Units/UGByCode","ENVS383 - Environmental Analysis Using Remote Sensing and GIS","http://handbook.mq.edu.au/2019/Units/UGUnit/ENVS383","ENV264"
"1560436651-648","http://handbook.mq.edu.au/2019/Units/UGByCode","PHL254 - Freedom and Domination","http://handbook.mq.edu.au/2019/Units/UGUnit/PHL254","null"
"1560436958-891","http://handbook.mq.edu.au/2019/Units/UGByCode","MEDI204 - Neuroscience 1","http://handbook.mq.edu.au/2019/Units/UGUnit/MEDI204","null"
"1560438385-2421","http://handbook.mq.edu.au/2019/Units/UGByCode","CHN253 - Chinese-English Translation I","http://handbook.mq.edu.au/2019/Units/UGUnit/CHN253","null"
"1560437679-1582","http://handbook.mq.edu.au/2019/Units/UGByCode","GEOP219 - Urban Dynamics: Population, Housing and Economy","http://handbook.mq.edu.au/2019/Units/UGUnit/GEOP219","null"
"1560437643-1552","http://handbook.mq.edu.au/2019/Units/UGByCode","GEOS207 - Volcanoes and Igneous Processes","http://handbook.mq.edu.au/2019/Units/UGUnit/GEOS207","null"
"1560437028-993","http://handbook.mq.edu.au/2019/Units/UGByCode","MECH201 - Engineering Dynamics","http://handbook.mq.edu.au/2019/Units/UGUnit/MECH201","MATH136"
"1560436437-393","http://handbook.mq.edu.au/2019/Units/UGByCode","PSY338 - Organisational Psychology","http://handbook.mq.edu.au/2019/Units/UGUnit/PSY338","PSY105"
"1560437154-1113","http://handbook.mq.edu.au/2019/Units/UGByCode","LING325 - Second Language Teaching and Learning","http://handbook.mq.edu.au/2019/Units/UGUnit/LING325","LING211"
"1560437274-1213","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS532 - Law and Religion","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS532","LAWS260"
"1560437361-1323","http://handbook.mq.edu.au/2019/Units/UGByCode","LAW203 - Torts","http://handbook.mq.edu.au/2019/Units/UGUnit/LAW203","null"
"1560436623-634","http://handbook.mq.edu.au/2019/Units/UGByCode","PHL365 - Film and Philosophy","http://handbook.mq.edu.au/2019/Units/UGUnit/PHL365","null"
"1560438052-2047","http://handbook.mq.edu.au/2019/Units/UGByCode","EDTE403 - Professional Experience in the Primary School 2","http://handbook.mq.edu.au/2019/Units/UGUnit/EDTE403","EDTE354"
"1560436935-871","http://handbook.mq.edu.au/2019/Units/UGByCode","MEDI304 - Advanced Clinical Science","http://handbook.mq.edu.au/2019/Units/UGUnit/MEDI304","MEDI303"
"1560438437-2476","http://handbook.mq.edu.au/2019/Units/UGByCode","CBMS389 - Advanced Chemistry and Biomolecular Science III","http://handbook.mq.edu.au/2019/Units/UGUnit/CBMS389","null"
"1560437545-1454","http://handbook.mq.edu.au/2019/Units/UGByCode","HLTH333 - Clinical Diagnosis","http://handbook.mq.edu.au/2019/Units/UGUnit/HLTH333","null"
"1560437323-1282","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS300 - Social Innovation, Governance and Professional Leadership","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS300","null"
"1560436276-239","http://handbook.mq.edu.au/2019/Units/UGByCode","SPH399 - The Acoustics of Speech","http://handbook.mq.edu.au/2019/Units/UGUnit/SPH399","LING210"
"1560437260-1202","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS551 - Professional and Community Engagement","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS551","null"
"1560438544-2623","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL263 - History of Life","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL263","GEOS112"
"1560438170-2203","http://handbook.mq.edu.au/2019/Units/UGByCode","ECHE310 - Play-based Curriculum: Discovery and Creativity in Outdoor Environments","http://handbook.mq.edu.au/2019/Units/UGUnit/ECHE310","ECH113"
"1560437355-1316","http://handbook.mq.edu.au/2019/Units/UGByCode","LAW315 - Administrative Law","http://handbook.mq.edu.au/2019/Units/UGUnit/LAW315","null"
"1560438542-2617","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL316 - Invertebrate Biology","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL316","BIOL208"
"1560436827-789","http://handbook.mq.edu.au/2019/Units/UGByCode","MHIS221 - The Age of Revolution: Europe from the Reign of Terror to the First World War","http://handbook.mq.edu.au/2019/Units/UGUnit/MHIS221","null"
"1560437954-1910","http://handbook.mq.edu.au/2019/Units/UGByCode","ELEC321 - Communication Systems","http://handbook.mq.edu.au/2019/Units/UGUnit/ELEC321","ELEC240"
"1560437773-1644","http://handbook.mq.edu.au/2019/Units/UGByCode","ENVS390 - Applied GIS","http://handbook.mq.edu.au/2019/Units/UGUnit/ENVS390","GEOS264"
"1560436284-256","http://handbook.mq.edu.au/2019/Units/UGByCode","SPH308 - The Science of Speech Production","http://handbook.mq.edu.au/2019/Units/UGUnit/SPH308","null"
"1560436747-699","http://handbook.mq.edu.au/2019/Units/UGByCode","MMCS200 - Musical Authorship and Songwriting","http://handbook.mq.edu.au/2019/Units/UGUnit/MMCS200","null"
"1560436599-599","http://handbook.mq.edu.au/2019/Units/UGByCode","PHYS202 - Electromagnetism and Thermodynamics","http://handbook.mq.edu.au/2019/Units/UGUnit/PHYS202","null"
"1560437667-1570","http://handbook.mq.edu.au/2019/Units/UGByCode","GEOP370 - Urban Strategic Planning","http://handbook.mq.edu.au/2019/Units/UGUnit/GEOP370","null"
"1560438948-3043","http://handbook.mq.edu.au/2019/Units/UGByCode","ABEC313 - Early Development 2","http://handbook.mq.edu.au/2019/Units/UGUnit/ABEC313","null"
"1560436206-160","http://handbook.mq.edu.au/2019/Units/UGByCode","STAT279 - Operations Research I","http://handbook.mq.edu.au/2019/Units/UGUnit/STAT279","STAT170"
"1560438423-2452","http://handbook.mq.edu.au/2019/Units/UGByCode","CHIR315 - Chiropractic Science 5","http://handbook.mq.edu.au/2019/Units/UGUnit/CHIR315","CHIR202"
"1560438114-2132","http://handbook.mq.edu.au/2019/Units/UGByCode","ECON333 - Econometric Methods","http://handbook.mq.edu.au/2019/Units/UGUnit/ECON333","null"
"1560437014-950","http://handbook.mq.edu.au/2019/Units/UGByCode","MECH303 - Mechanical Design 2","http://handbook.mq.edu.au/2019/Units/UGUnit/MECH303","MECH203"
"1560436254-222","http://handbook.mq.edu.au/2019/Units/UGByCode","SPN301 - Advanced Spanish I","http://handbook.mq.edu.au/2019/Units/UGUnit/SPN301","null"
"1560436893-835","http://handbook.mq.edu.au/2019/Units/UGByCode","MGMT202 - Leading Others: Managing Teams and Relationships","http://handbook.mq.edu.au/2019/Units/UGUnit/MGMT202","null"
"1560437331-1294","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS250 - Crime, Policy and Governance","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS250","LEX102"
"1560438652-2757","http://handbook.mq.edu.au/2019/Units/UGByCode","ANTH202 - Illness and Healing","http://handbook.mq.edu.au/2019/Units/UGUnit/ANTH202","null"
"1560438820-2883","http://handbook.mq.edu.au/2019/Units/UGByCode","AFIN353 - Advanced Corporate Finance","http://handbook.mq.edu.au/2019/Units/UGUnit/AFIN353","AFIN253"
"1560438110-2124","http://handbook.mq.edu.au/2019/Units/UGByCode","ECON335 - The Economics of Financial Institutions","http://handbook.mq.edu.au/2019/Units/UGUnit/ECON335","ECON204"
"1560436262-228","http://handbook.mq.edu.au/2019/Units/UGByCode","SPN201 - Intermediate Spanish I","http://handbook.mq.edu.au/2019/Units/UGUnit/SPN201","SPN103"
"1560437451-1385","http://handbook.mq.edu.au/2019/Units/UGByCode","ISYS360 - Technology Management","http://handbook.mq.edu.au/2019/Units/UGUnit/ISYS360","null"
"1560437863-1781","http://handbook.mq.edu.au/2019/Units/UGByCode","ENGL203 - Contemporary Literature","http://handbook.mq.edu.au/2019/Units/UGUnit/ENGL203","ENGL120"
"1560438188-2227","http://handbook.mq.edu.au/2019/Units/UGByCode","ECH435 - Management and Leadership II: Building Learning Environments","http://handbook.mq.edu.au/2019/Units/UGUnit/ECH435","null"
"1560437751-1630","http://handbook.mq.edu.au/2019/Units/UGByCode","FOBE330 - International Study Tour","http://handbook.mq.edu.au/2019/Units/UGUnit/FOBE330","null"
"1560438740-2836","http://handbook.mq.edu.au/2019/Units/UGByCode","AHIS309 - Ancient Greek D","http://handbook.mq.edu.au/2019/Units/UGUnit/AHIS309","null"
"1560437445-1381","http://handbook.mq.edu.au/2019/Units/UGByCode","ITL106 - Introductory Italian III","http://handbook.mq.edu.au/2019/Units/UGUnit/ITL106","ITL103"
"1560437487-1416","http://handbook.mq.edu.au/2019/Units/UGByCode","INTS304 - Global Issues","http://handbook.mq.edu.au/2019/Units/UGUnit/INTS304","EXLW534"
"1560437795-1702","http://handbook.mq.edu.au/2019/Units/UGByCode","ENVS266 - Earth Surface Processes","http://handbook.mq.edu.au/2019/Units/UGUnit/ENVS266","ENVS117"
"1560436617-626","http://handbook.mq.edu.au/2019/Units/UGByCode","PHTY302 - Biomechanics of Human Movement","http://handbook.mq.edu.au/2019/Units/UGUnit/PHTY302","MEDI203"
"1560438878-2980","http://handbook.mq.edu.au/2019/Units/UGByCode","ACST201 - Financial Modelling","http://handbook.mq.edu.au/2019/Units/UGUnit/ACST201","STAT150"
"1560438552-2647","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL247 - Systems Physiology","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL247","BIOL122"
"1560438449-2491","http://handbook.mq.edu.au/2019/Units/UGByCode","CBMS308 - Advanced Analysis","http://handbook.mq.edu.au/2019/Units/UGUnit/CBMS308","CBMS208"
"1560438920-3030","http://handbook.mq.edu.au/2019/Units/UGByCode","ACCG101 - Accounting and Governance","http://handbook.mq.edu.au/2019/Units/UGUnit/ACCG101","null"
"1560437972-1960","http://handbook.mq.edu.au/2019/Units/UGByCode","ELEC242 - Digital Circuits and Systems","http://handbook.mq.edu.au/2019/Units/UGUnit/ELEC242","COMP115"
"1560437599-1504","http://handbook.mq.edu.au/2019/Units/UGByCode","GMN275 - German Literature and Culture","http://handbook.mq.edu.au/2019/Units/UGUnit/GMN275","GMN287"
"1560438549-2640","http://handbook.mq.edu.au/2019/Units/UGByCode","BIOL257 - Neurophysiology","http://handbook.mq.edu.au/2019/Units/UGUnit/BIOL257","null"
"1560438062-2068","http://handbook.mq.edu.au/2019/Units/UGByCode","EDTE252 - Curriculum and Teaching in the Primary School 2","http://handbook.mq.edu.au/2019/Units/UGUnit/EDTE252","TEP318"
"1560436994-917","http://handbook.mq.edu.au/2019/Units/UGByCode","MECH468 - Wireless Mechatronics","http://handbook.mq.edu.au/2019/Units/UGUnit/MECH468","ELEC260"
"1560437633-1542","http://handbook.mq.edu.au/2019/Units/UGByCode","GEOS306 - Exploration and Environmental Geophysics II","http://handbook.mq.edu.au/2019/Units/UGUnit/GEOS306","null"
"1560437333-1299","http://handbook.mq.edu.au/2019/Units/UGByCode","LAWS217 - Equity and Trusts","http://handbook.mq.edu.au/2019/Units/UGUnit/LAWS217","null"
"1560437775-1647","http://handbook.mq.edu.au/2019/Units/UGByCode","ENVS383 - Environmental Analysis Using Remote Sensing and GIS","http://handbook.mq.edu.au/2019/Units/UGUnit/ENVS383","ENVS264"
